journey_id,trip_id,journey_start_datetime,journey_start_lat,journey_start_lon,journey_start_insee,journey_start_postcode,journey_start_town,journey_start_country,journey_end_datetime,journey_end_lat,journey_end_lon,journey_end_insee,journey_end_postcode,journey_end_town,journey_end_country,journey_distance,journey_duration
1572763,c12073ae-fb64-4b8f-a460-49054e5f4fad,2019-12-02T16:15:00.000Z,45.71,4.92,69290,69800,Saint-Priest,France,2019-12-02T16:30:00.000Z,45.762,4.877,69266,69100,Villeurbanne,France,11458,825
1572626,b35ccdcb-77ae-4e62-b414-a51ad57eac2f,2019-12-02T16:15:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,2019-12-02T16:30:00.000Z,45.772,4.88,69266,69100,Villeurbanne,France,11930,859
1574500,8cf4e8f8-c4bb-4cb7-ba46-2427e7c5efb8,2019-12-02T16:30:00.000Z,45.745,4.848,69123,69001,Lyon,France,2019-12-02T16:30:00.000Z,45.723,4.883,69123,69001,Lyon,France,5944,428
1574502,e28529f0-33e8-4e7f-9bae-fac6d9798ffd,2019-12-02T16:30:00.000Z,45.726000000000006,4.84,69123,69001,Lyon,France,2019-12-02T16:45:00.000Z,45.63,4.85,69291,69360,Saint-Symphorien-d'Ozon,France,12055,868
1573905,5aaa138f-3631-4c30-bc88-99e965c14261,2019-12-02T16:30:00.000Z,45.7,4.823,69152,69310,Pierre-Bénite,France,2019-12-02T16:45:00.000Z,45.75899999999999,4.877,69266,69100,Villeurbanne,France,12708,915
1574198,332e2a0c-b001-449c-b6c6-cc562f5ef22a,2019-12-02T16:30:00.000Z,45.81,4.77,69072,69570,Dardilly,France,2019-12-02T16:45:00.000Z,45.74,4.835,69123,69001,Lyon,France,13291,957
1574185,c81c5e38-ed67-4653-b7c2-5f45d5af6c4c,2019-12-02T16:30:00.000Z,45.708,4.8069999999999995,69149,69600,Oullins,France,2019-12-02T16:45:00.000Z,45.77,4.863,69266,69100,Villeurbanne,France,13472,970
1573893,4278971c-2b21-424f-b89f-bbfbcae2d1c7,2019-12-02T16:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-02T16:45:00.000Z,46.02,4.72,69013,69400,Arnas,France,13597,979
1574612,6a20bc17-95ad-46bd-8982-2ee6a99e4cad,2019-12-02T16:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-02T16:45:00.000Z,45.798,4.85,69034,69300,Caluire-et-Cuire,France,12319,887
1573902,788aee34-8acb-42bd-827a-0ea3040adae2,2019-12-02T16:30:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,2019-12-02T16:45:00.000Z,45.772,4.88,69266,69100,Villeurbanne,France,11930,859
1574872,938e90cc-bc98-46ed-9c81-cc9fa2040059,2019-12-02T16:45:00.000Z,45.803999999999995,4.782,69040,69410,Champagne-au-Mont-d'Or,France,2019-12-02T16:45:00.000Z,45.776,4.803,69123,69001,Lyon,France,5027,362
1574902,7901012f-9588-4dc7-82ed-d773e77e225a,2019-12-02T16:45:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-02T17:00:00.000Z,45.716,4.813,69149,69600,Oullins,France,9347,673
1574239,020ccf99-5e58-4afc-974b-4e110b2198ac,2019-12-02T16:45:00.000Z,45.81,4.77,69072,69570,Dardilly,France,2019-12-02T17:00:00.000Z,45.79,4.841,69034,69300,Caluire-et-Cuire,France,9944,716
1574130,55442783-e11f-44a5-b018-70489289e411,2019-12-02T16:45:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-02T17:00:00.000Z,45.743,4.878,69123,69001,Lyon,France,15916,1146
1574641,d08d81b6-12dd-4a5b-9de8-2baec0d23125,2019-12-02T17:00:00.000Z,45.766000000000005,4.803999999999999,69123,69001,Lyon,France,2019-12-02T17:45:00.000Z,46.11,4.57,69124,69430,Marchampt,France,41944,3020
1574920,96717d09-bb64-4119-8b4d-9006b3168260,2019-12-02T17:00:00.000Z,45.786,4.881,69266,69100,Villeurbanne,France,2019-12-02T17:00:00.000Z,45.762,4.912,69266,69100,Villeurbanne,France,5333,384
1574561,2cc76046-0e89-49a7-a1a9-b0233475bc05,2019-12-02T17:00:00.000Z,45.78,4.7,69127,69280,Marcy-l'Étoile,France,2019-12-02T17:30:00.000Z,45.748999999999995,4.912,69266,69100,Villeurbanne,France,23972,1726
1573871,891d2232-cce7-483c-933a-f2a16fa25bbc,2019-12-02T17:00:00.000Z,45.67,4.76,69027,69530,Brignais,France,2019-12-02T17:15:00.000Z,45.743,4.8469999999999995,69123,69001,Lyon,France,14249,1026
1574504,975c375a-1c69-4a50-9096-0d3a79c83f2c,2019-12-02T17:00:00.000Z,45.74,4.93,69271,69680,Chassieu,France,2019-12-02T17:30:00.000Z,45.98,4.73,69264,69400,Villefranche-sur-Saône,France,29458,2121
1574688,9e27a15b-31d1-4641-b24a-eff19b2f91c2,2019-12-02T17:00:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-02T17:30:00.000Z,46.12,4.73,69019,69220,Belleville-en-Beaujolais,France,22305,1606
1575672,93f4c264-f496-48d4-a53a-f5b900d8eb8b,2019-12-02T17:00:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-02T17:15:00.000Z,45.78,4.883,69266,69100,Villeurbanne,France,15125,1089
1574542,824fa8f5-bc6f-4614-b243-88fdc6df68e5,2019-12-02T17:00:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,2019-12-02T17:15:00.000Z,45.79,4.859,69034,69300,Caluire-et-Cuire,France,13513,973
1574984,9da558e5-93a7-4b32-a25b-76e3869f97bc,2019-12-02T17:00:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,2019-12-02T17:15:00.000Z,45.778999999999996,4.871,69266,69100,Villeurbanne,France,12541,903
1574812,2b64da80-c202-4a12-ad40-ec323de6c977,2019-12-02T17:15:00.000Z,45.677,4.787,69204,69230,Saint-Genis-Laval,France,2019-12-02T17:30:00.000Z,45.726000000000006,4.84,69123,69001,Lyon,France,8958,645
1574370,e1db854c-08a9-456d-8f6d-75f9b62fff50,2019-12-02T17:15:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-02T17:45:00.000Z,45.7,4.47,69201,69610,Sainte-Foy-l'Argentière,France,30750,2214
1574778,4c2c9a7e-be22-4dc9-b8e8-a27af44d0571,2019-12-02T17:15:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-02T17:45:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,18750,1350
1575660,09e53baa-de1d-4b90-9129-92ee4f06834d,2019-12-02T17:30:00.000Z,45.61,4.7,69141,69440,Mornant,France,2019-12-02T18:00:00.000Z,45.77,4.863,69266,69100,Villeurbanne,France,25402,1829
1575602,70bcbdaa-c020-495d-bc47-c2a1d108f760,2019-12-02T17:30:00.000Z,45.81,4.75,69072,69570,Dardilly,France,2019-12-02T17:45:00.000Z,45.773999999999994,4.831,69123,69001,Lyon,France,13972,1006
1575553,bc74abb6-3c69-40c6-aa93-b326dc04ed12,2019-12-02T17:45:00.000Z,45.751999999999995,4.852,69123,69001,Lyon,France,2019-12-02T18:00:00.000Z,45.74,4.72,69069,69290,Craponne,France,15597,1123
1575918,7f356c9d-592d-420c-9df9-11f3b7c288d6,2019-12-02T19:00:00.000Z,45.773,4.85,69123,69001,Lyon,France,2019-12-02T19:00:00.000Z,45.756,4.862,69123,69001,Lyon,France,4083,294
1576150,b88dcacf-ad7f-4b1f-99a2-8f0d68e91e97,2019-12-02T20:45:00.000Z,45.785,4.765,69081,69130,Écully,France,2019-12-02T21:00:00.000Z,45.763000000000005,4.795,69123,69001,Lyon,France,6791,489
1581823,d7e9fcd5-36f4-44b9-b9e7-8300367901d8,2019-12-03T05:15:00.000Z,45.98,4.73,69264,69400,Villefranche-sur-Saône,France,2019-12-03T06:00:00.000Z,45.74,4.93,69271,69680,Chassieu,France,29055,2092
1582691,07ed2391-29c6-459c-8527-1ed282c5f655,2019-12-03T05:30:00.000Z,45.89,4.43,69243,69170,Tarare,France,2019-12-03T06:00:00.000Z,45.8,4.75,69072,69570,Dardilly,France,23597,1699
1582069,3b0b4058-e09e-4d91-bf17-118eda561635,2019-12-03T05:30:00.000Z,45.89,4.44,69243,69170,Tarare,France,2019-12-03T06:00:00.000Z,45.8,4.76,69072,69570,Dardilly,France,21750,1566
1581999,916ce6d6-9f84-4cc0-b025-a686c77a6651,2019-12-03T05:45:00.000Z,45.717,4.891,69259,69200,Vénissieux,France,2019-12-03T06:00:00.000Z,45.787,4.916,69256,69120,Vaulx-en-Velin,France,9611,692
1582711,b3c39c20-2a73-4692-88ec-fcbe6d98669d,2019-12-03T05:45:00.000Z,45.681999999999995,4.793,69204,69230,Saint-Genis-Laval,France,2019-12-03T06:15:00.000Z,45.71,4.96,69290,69800,Saint-Priest,France,16986,1223
1581937,6362e001-1a4e-4f47-af52-a53e85b05584,2019-12-03T05:45:00.000Z,45.97,4.73,69264,69400,Villefranche-sur-Saône,France,2019-12-03T06:30:00.000Z,45.72,4.97,69271,69680,Chassieu,France,27180,1957
1582545,e9f27de0-0b88-4b7d-8038-66e49e699295,2019-12-03T05:45:00.000Z,45.733000000000004,4.908,69029,69500,Bron,France,2019-12-03T05:45:00.000Z,45.751999999999995,4.9,69029,69500,Bron,France,3333,240
1582871,496cc7a5-d4fb-4951-9a55-e9a116d4cb8e,2019-12-03T06:00:00.000Z,45.771,4.8260000000000005,69123,69001,Lyon,France,2019-12-03T06:15:00.000Z,45.8,4.76,69072,69570,Dardilly,France,12305,886
1582050,96ddd024-b82a-4771-be8d-a24c2da04eb0,2019-12-03T06:00:00.000Z,45.785,4.93,69256,69120,Vaulx-en-Velin,France,2019-12-03T06:30:00.000Z,45.751999999999995,4.8260000000000005,69123,69001,Lyon,France,15805,1138
1582039,6756a362-462c-4f3a-b6cf-f57207122d1d,2019-12-03T06:00:00.000Z,45.82,4.9,69286,69140,Rillieux-la-Pape,France,2019-12-03T06:15:00.000Z,45.726000000000006,4.838,69123,69001,Lyon,France,18111,1304
1582407,d14da756-19af-4cf4-aa92-c0339dcab9b0,2019-12-03T06:00:00.000Z,45.739,4.914,69029,69500,Bron,France,2019-12-03T06:15:00.000Z,45.65,4.75,69268,69390,Vourles,France,17069,1229
1519364,6baeb24e-9692-4a5e-85c9-f1e2d7b86100,2019-12-03T06:00:00.000Z,45.83,4.88,69293,69580,Sathonay-Village,France,2019-12-03T06:30:00.000Z,45.778999999999996,4.805,69123,69001,Lyon,France,11962,1569
1581896,7ed12406-6b27-4892-9e84-7d0ec3134e62,2019-12-03T06:00:00.000Z,45.7,4.47,69201,69610,Sainte-Foy-l'Argentière,France,2019-12-03T06:30:00.000Z,45.82,4.76,69116,69760,Limonest,France,30486,2195
1519725,c58936b2-bb82-429a-8fe6-1b19e64b26c6,2019-12-03T06:15:00.000Z,45.754,4.834,69123,69001,Lyon,France,2019-12-03T06:30:00.000Z,45.67,4.77,69027,69530,Brignais,France,14533,1280
1582606,940f64e1-904f-43b2-afb7-4cf95fd23354,2019-12-03T06:15:00.000Z,45.75,4.832,69123,69001,Lyon,France,2019-12-03T06:30:00.000Z,45.68,4.782,69204,69230,Saint-Genis-Laval,France,10361,746
1582533,f1b5d595-06d5-4613-911f-22cddb9f2af1,2019-12-03T06:15:00.000Z,45.748000000000005,4.82,69123,69001,Lyon,France,2019-12-03T06:30:00.000Z,45.77,4.7,69127,69280,Marcy-l'Étoile,France,14249,1026
1582266,10eccc27-f6f5-4d24-b9b1-1578548c391d,2019-12-03T06:15:00.000Z,45.768,4.849,69123,69001,Lyon,France,2019-12-03T06:30:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,13125,945
1582426,6ca34de2-0bfb-42f6-a369-9c292725c160,2019-12-03T06:15:00.000Z,45.778999999999996,4.871,69266,69100,Villeurbanne,France,2019-12-03T06:30:00.000Z,45.8,4.76,69072,69570,Dardilly,France,14388,1036
1582238,88179bde-3adc-433c-94ea-9de80b45296e,2019-12-03T06:15:00.000Z,45.75899999999999,4.877,69266,69100,Villeurbanne,France,2019-12-03T06:30:00.000Z,45.71,4.92,69290,69800,Saint-Priest,France,9444,680
1582225,4269d514-4f25-4595-990c-9e924ab589a7,2019-12-03T06:15:00.000Z,45.708999999999996,4.852,69199,69190,Saint-Fons,France,2019-12-03T06:30:00.000Z,45.766000000000005,4.803999999999999,69123,69001,Lyon,France,10638,766
1582648,969347f4-3a71-40aa-8091-9500bb4c221a,2019-12-03T06:15:00.000Z,45.688,4.864,69259,69200,Vénissieux,France,2019-12-03T06:30:00.000Z,45.76,4.849,69123,69001,Lyon,France,12055,868
1582697,e855941e-618d-4bb6-bc90-5aa06c45e7a0,2019-12-03T06:15:00.000Z,45.791000000000004,4.841,69034,69300,Caluire-et-Cuire,France,2019-12-03T06:30:00.000Z,45.81,4.77,69072,69570,Dardilly,France,11847,853
1582835,9b6af4d7-5f4b-4236-89f3-42d6c4c14e4a,2019-12-03T06:15:00.000Z,45.79,4.859,69034,69300,Caluire-et-Cuire,France,2019-12-03T06:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,12319,887
1581904,3fa06b40-7ae5-4674-a91c-1e6e91d090c9,2019-12-03T06:15:00.000Z,45.87,4.71,69052,69380,Chazay-d'Azergues,France,2019-12-03T06:30:00.000Z,45.787,4.765,69081,69130,Écully,France,13902,1001
1582738,9850a8fe-9ffa-4c9d-981b-7427517accf3,2019-12-03T06:15:00.000Z,45.718,4.8069999999999995,69149,69600,Oullins,France,2019-12-03T06:30:00.000Z,45.726000000000006,4.907,69029,69500,Bron,France,12722,916
1582676,6e081feb-245c-482b-be79-135cec9a3ee0,2019-12-03T06:15:00.000Z,45.721000000000004,4.795,69149,69600,Oullins,France,2019-12-03T06:45:00.000Z,45.61,4.67,69141,69440,Mornant,France,18430,1327
1521845,cdcc35a3-8413-4900-9c63-79405744733b,2019-12-03T06:30:00.000Z,45.738,4.861000000000001,69123,69001,Lyon,France,2019-12-03T07:00:00.000Z,45.81,4.77,69116,69760,Limonest,France,13175,1457
1583635,1e47341b-2547-4b90-8a0f-e64b94629647,2019-12-03T06:30:00.000Z,45.74,4.835,69123,69001,Lyon,France,2019-12-03T06:45:00.000Z,45.81,4.77,69072,69570,Dardilly,France,11875,855
1583545,4f2c4b52-6792-4aec-ac08-00354afceba8,2019-12-03T06:30:00.000Z,45.76,4.863,69123,69001,Lyon,France,2019-12-03T06:45:00.000Z,45.8,4.77,69116,69760,Limonest,France,13666,984
1584432,271dc1e6-0054-4494-a665-64e53b2abd98,2019-12-03T06:30:00.000Z,45.75,4.832,69123,69001,Lyon,France,2019-12-03T06:45:00.000Z,45.69,4.76,69043,69630,Chaponost,France,11847,853
1520116,779beb9a-bb99-45e4-9b00-aa524f22fc06,2019-12-03T06:30:00.000Z,45.753,4.893,69123,69001,Lyon,France,2019-12-03T06:45:00.000Z,45.788999999999994,4.865,69034,69300,Caluire-et-Cuire,France,8297,790
1583521,27059da9-8199-448f-9ec4-3b1c76cee468,2019-12-03T06:30:00.000Z,45.733000000000004,4.872,69123,69001,Lyon,France,2019-12-03T06:45:00.000Z,45.68,4.77,69027,69530,Brignais,France,17652,1271
1583641,9e975324-f0ad-42a3-9d79-860fb7fa4942,2019-12-03T06:30:00.000Z,45.778,4.862,69266,69100,Villeurbanne,France,2019-12-03T06:45:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,13347,961
1583473,6422edc9-5797-4156-abff-b93fbdd5b815,2019-12-03T06:30:00.000Z,45.728,4.78,69202,69110,Sainte-Foy-lès-Lyon,France,2019-12-03T06:45:00.000Z,45.8,4.77,69116,69760,Limonest,France,11972,862
1583824,df0bdf27-58f3-4246-8efc-a4160e560f6a,2019-12-03T06:30:00.000Z,46.11,4.73,69019,69220,Belleville-en-Beaujolais,France,2019-12-03T07:15:00.000Z,45.72,4.92,69290,69800,Saint-Priest,France,39250,2826
1583801,35da425d-be65-4366-b1bf-f42830e091cb,2019-12-03T06:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-03T07:15:00.000Z,45.727,4.923,69029,69500,Bron,France,35763,2575
1583394,b35027c2-c1e6-4ef7-b926-b6a94c945149,2019-12-03T06:30:00.000Z,45.87,4.83,69143,69250,Neuville-sur-Saône,France,2019-12-03T07:00:00.000Z,45.761,4.7780000000000005,69244,69160,Tassin-la-Demi-Lune,France,16763,1207
1583819,ba3816ac-daa2-4bcd-a2a8-ac4e4d58b352,2019-12-03T06:30:00.000Z,46.11,4.57,69124,69430,Marchampt,France,2019-12-03T07:15:00.000Z,45.766000000000005,4.803999999999999,69123,69001,Lyon,France,42277,3044
1583485,00f1a56b-5652-4fb4-8fe0-1706c3b0b91b,2019-12-03T06:30:00.000Z,45.717,4.809,69149,69600,Oullins,France,2019-12-03T06:45:00.000Z,45.786,4.776,69081,69130,Écully,France,12625,909
1583894,060fc11a-2043-4c6f-9778-746618ec7cbb,2019-12-03T06:30:00.000Z,45.59,4.76,69091,69700,Givors,France,2019-12-03T06:45:00.000Z,45.706,4.821000000000001,69152,69310,Pierre-Bénite,France,13750,990
1583813,65e6e78e-4d48-48e3-a283-2e42d6d78ae1,2019-12-03T06:30:00.000Z,45.65,4.98,69298,69780,Toussieu,France,2019-12-03T06:45:00.000Z,45.705,4.888999999999999,69259,69200,Vénissieux,France,13138,946
1583108,2326fbf2-0717-4df3-9e5c-f7e8fe6d099b,2019-12-03T06:45:00.000Z,45.757,4.855,69123,69001,Lyon,France,2019-12-03T07:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,18888,1360
1520367,812551c8-43d9-4c6b-9a47-e4c1f2f7a950,2019-12-03T06:45:00.000Z,45.772,4.838,69123,69001,Lyon,France,2019-12-03T07:15:00.000Z,45.786,4.763999999999999,69081,69130,Écully,France,7449,1281
1520030,5410af87-9d56-490f-a5ec-1cc6a24e9bfd,2019-12-03T06:45:00.000Z,45.772,4.853,69123,69001,Lyon,France,2019-12-03T07:15:00.000Z,45.786,4.763999999999999,69081,69130,Écully,France,8625,1422
1583975,2db8a570-bb08-4460-b954-08ce5232fcb6,2019-12-03T06:45:00.000Z,45.74100000000001,4.86,69123,69001,Lyon,France,2019-12-03T07:00:00.000Z,45.766000000000005,4.803999999999999,69123,69001,Lyon,France,7222,520
1583447,c8506652-3f73-40db-8f88-b24a728187fc,2019-12-03T06:45:00.000Z,45.781000000000006,4.886,69266,69100,Villeurbanne,France,2019-12-03T06:45:00.000Z,45.727,4.923,69029,69500,Bron,France,8166,588
1584197,c1000582-4562-422c-b2d8-434f8c703722,2019-12-03T06:45:00.000Z,45.766000000000005,4.867,69266,69100,Villeurbanne,France,2019-12-03T07:00:00.000Z,45.708,4.8069999999999995,69149,69600,Oullins,France,12847,925
1584456,f2c5b0c1-600d-426f-ac3e-5184665eb4f8,2019-12-03T06:45:00.000Z,45.775,4.7780000000000005,69081,69130,Écully,France,2019-12-03T06:45:00.000Z,45.785,4.765,69081,69130,Écully,France,3125,225
1584259,b80039b7-5ac6-47c9-8ee8-7f533ea5e62f,2019-12-03T06:45:00.000Z,45.81,4.89,69286,69140,Rillieux-la-Pape,France,2019-12-03T07:00:00.000Z,45.784,4.808,69123,69001,Lyon,France,11027,794
1519577,023c68c8-98c2-4c3a-8ba8-390acd83fecd,2019-12-03T06:45:00.000Z,45.75,4.74,69205,69290,Saint-Genis-les-Ollières,France,2019-12-03T07:15:00.000Z,45.778,4.879,69266,69100,Villeurbanne,France,15592,1441
1583097,04f12db6-74f0-4263-8490-79db4b0bccf1,2019-12-03T06:45:00.000Z,45.67,4.76,69027,69530,Brignais,France,2019-12-03T07:00:00.000Z,45.756,4.8580000000000005,69123,69001,Lyon,France,16361,1178
1583243,e006a747-789e-4c34-a9c1-cbb319752efc,2019-12-03T07:00:00.000Z,45.773999999999994,4.831,69123,69001,Lyon,France,2019-12-03T07:15:00.000Z,45.81,4.75,69072,69570,Dardilly,France,14361,1034
1520938,82123479-bf5a-4d42-a7d6-8a3aa4e4d277,2019-12-03T07:00:00.000Z,45.748000000000005,4.83,69123,69001,Lyon,France,2019-12-03T07:15:00.000Z,45.8,4.77,69116,69760,Limonest,France,9205,851
1583840,8d6b4b0a-4246-4d55-b511-f236c8220b20,2019-12-03T07:00:00.000Z,45.743,4.824,69123,69001,Lyon,France,2019-12-03T07:15:00.000Z,45.81,4.77,69116,69760,Limonest,France,11625,837
1584172,03a4ab92-94a3-4c75-baf9-a8900ab3a071,2019-12-03T07:00:00.000Z,45.75899999999999,4.828,69123,69001,Lyon,France,2019-12-03T07:15:00.000Z,45.8,4.75,69072,69570,Dardilly,France,10472,754
1520606,932ddf20-6711-49e4-b624-c61c2666cacf,2019-12-03T07:00:00.000Z,45.747,4.843,69123,69001,Lyon,France,2019-12-03T07:30:00.000Z,45.81,4.77,69072,69570,Dardilly,France,10764,1130
1583564,eb325696-2dfc-475e-a8df-3ddfb0c1f75f,2019-12-03T07:00:00.000Z,45.723,4.883,69123,69001,Lyon,France,2019-12-03T07:00:00.000Z,45.745,4.848,69123,69001,Lyon,France,5458,393
1584538,50672848-3dc3-4a20-a35a-6c3f09649c54,2019-12-03T07:00:00.000Z,45.738,4.852,69123,69001,Lyon,France,2019-12-03T07:15:00.000Z,45.8,4.76,69072,69570,Dardilly,France,12263,883
1584237,35a10728-74ab-431c-a641-2012f336eab1,2019-12-03T07:00:00.000Z,45.763000000000005,4.795,69123,69001,Lyon,France,2019-12-03T07:00:00.000Z,45.785,4.765,69081,69130,Écully,France,7430,535
1583752,35a10728-74ab-431c-a641-2012f336eab1,2019-12-03T07:00:00.000Z,45.756,4.814,69123,69001,Lyon,France,2019-12-03T07:00:00.000Z,45.785,4.765,69081,69130,Écully,France,8458,609
1583068,43350129-5f9f-4cea-befd-cdfa7003a9c1,2019-12-03T07:00:00.000Z,45.773999999999994,4.868,69266,69100,Villeurbanne,France,2019-12-03T07:15:00.000Z,45.723,4.917,69029,69500,Bron,France,10611,764
1583726,958da3d8-6797-4419-8ad3-7242f80c96b4,2019-12-03T07:00:00.000Z,45.77,4.863,69266,69100,Villeurbanne,France,2019-12-03T07:30:00.000Z,45.61,4.7,69141,69440,Mornant,France,23916,1722
1583009,a5111c28-bd74-43e5-8317-25b56c0b82b0,2019-12-03T07:00:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,2019-12-03T07:15:00.000Z,45.739,4.8180000000000005,69123,69001,Lyon,France,11833,852
1583237,0952fb79-8c89-4c8c-b9f9-2eb56371e465,2019-12-03T07:00:00.000Z,45.772,4.88,69266,69100,Villeurbanne,France,2019-12-03T07:15:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,11597,835
1584524,7c735a67-6307-44c9-b3d7-b202d8c6226a,2019-12-03T07:00:00.000Z,45.753,4.912,69266,69100,Villeurbanne,France,2019-12-03T07:00:00.000Z,45.782,4.877,69266,69100,Villeurbanne,France,5861,422
1583705,4de7be28-41cf-4be4-b3b8-cb695b51dbd2,2019-12-03T07:00:00.000Z,45.773,4.861000000000001,69266,69100,Villeurbanne,France,2019-12-03T07:15:00.000Z,45.8,4.77,69116,69760,Limonest,France,12444,896
1521921,ea2ef14e-d846-4347-b8e8-18dab276c10d,2019-12-03T07:00:00.000Z,45.753,4.775,69244,69160,Tassin-la-Demi-Lune,France,2019-12-03T07:15:00.000Z,45.8,4.76,69072,69570,Dardilly,France,8548,936
1583684,ff3fd101-8778-4604-ae16-ddbb0d925dee,2019-12-03T07:00:00.000Z,45.726000000000006,4.907,69029,69500,Bron,France,2019-12-03T07:30:00.000Z,45.788999999999994,4.776,69081,69130,Écully,France,17194,1238
1520568,621c940d-dd14-460e-a093-da3d2219bf06,2019-12-03T07:00:00.000Z,45.738,4.917,69029,69500,Bron,France,2019-12-03T07:45:00.000Z,45.81,4.77,69116,69760,Limonest,France,18880,3398
1583402,9121c2e0-ca0c-4a87-af2e-44f3cbb51ca0,2019-12-03T07:15:00.000Z,45.778999999999996,4.803,69123,69001,Lyon,France,2019-12-03T07:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,6430,463
1583172,ca1fdd30-df16-471c-8e76-f337b268cb84,2019-12-03T07:15:00.000Z,45.746,4.841,69123,69001,Lyon,France,2019-12-03T07:30:00.000Z,45.81,4.75,69072,69570,Dardilly,France,11944,860
1521341,295c372d-8a4e-4f99-82fa-39b95825873e,2019-12-03T07:15:00.000Z,45.775,4.8,69123,69001,Lyon,France,2019-12-03T07:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,8709,945
1583399,3e585282-ae82-4843-9bde-d3f230c0b548,2019-12-03T07:15:00.000Z,45.757,4.8,69123,69001,Lyon,France,2019-12-03T07:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,8888,640
1521343,e0e2154d-0ea2-4a47-99fd-28e65f1d3c12,2019-12-03T07:15:00.000Z,45.775,4.8,69123,69001,Lyon,France,2019-12-03T07:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,8709,940
1584274,bce261f6-da3b-489e-b236-32fb19425be1,2019-12-03T07:15:00.000Z,45.772,4.88,69266,69100,Villeurbanne,France,2019-12-03T07:30:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,11597,835
1584486,8262697a-52f9-42e1-869e-9d3db8f28d09,2019-12-03T07:15:00.000Z,45.782,4.89,69266,69100,Villeurbanne,France,2019-12-03T07:30:00.000Z,45.65,4.75,69268,69390,Vourles,France,19944,1436
1584424,af16a303-1818-4d09-aba4-908c3374fcde,2019-12-03T07:15:00.000Z,45.773999999999994,4.868,69266,69100,Villeurbanne,France,2019-12-03T07:30:00.000Z,45.726000000000006,4.925,69029,69500,Bron,France,10611,764
1584319,c1249428-7add-45b3-9dca-3d1706cfd28f,2019-12-03T07:15:00.000Z,45.716,4.856,69259,69200,Vénissieux,France,2019-12-03T07:30:00.000Z,45.788999999999994,4.859,69034,69300,Caluire-et-Cuire,France,13111,944
1584457,1bdcc548-0d65-4c42-a5e2-b0d1a641da80,2019-12-03T07:15:00.000Z,46.02,4.72,69013,69400,Arnas,France,2019-12-03T07:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,13888,1000
1583849,f6fb472d-1489-41c2-b04a-be930b70e603,2019-12-03T07:15:00.000Z,45.99,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-03T07:30:00.000Z,46.06,4.71,69206,69830,Saint-Georges-de-Reneins,France,9125,657
1584122,e302633e-51b5-48f7-ba5b-319edd15fffa,2019-12-03T07:15:00.000Z,46.11,4.61,69162,69430,Quincié-en-Beaujolais,France,2019-12-03T07:45:00.000Z,45.81,4.77,69072,69570,Dardilly,France,32611,2348
1584700,7f9d29ea-c958-446b-9080-957efcf6a9d2,2019-12-03T07:30:00.000Z,45.75899999999999,4.837,69123,69001,Lyon,France,2019-12-03T07:30:00.000Z,45.787,4.765,69081,69130,Écully,France,10319,743
1519586,98c26874-841c-4613-9fe4-7d98f8e8429c,2019-12-03T07:30:00.000Z,45.79,4.815,69123,69001,Lyon,France,2019-12-03T07:45:00.000Z,45.81,4.77,69116,69760,Limonest,France,6027,913
